"SurveyID"	"CameraCondition"	"CheckDate"
"D02-RCP1-WI14"	NA	2014-01-14
"D02-MOP1-WI14"	NA	2014-01-14
"D02-HUP1-WI14"	NA	2014-01-14
"D02-SCP1-WI14"	NA	2014-01-14
"R07-FSP1-WI14"	NA	2014-01-15
"R07-GOF1-WI14"	NA	2014-01-15
"R08-WBK1-WI14"	NA	2014-01-15
"R08-VLG1-WI14"	NA	2014-01-15
"R08-PAP1-WI14"	NA	2014-01-15
"R08-DAP1-WI14"	NA	2014-01-15
"R09-SMI1-WI14"	NA	2014-01-15
"R09-LIM2-WI14"	NA	2014-01-15
"R09-BLW1-WI14"	NA	2014-01-15
"R09-CTG3-WI14"	NA	2014-01-15
"R10-WDW1-WI14"	NA	2014-01-15
"R10-WCP3-WI14"	NA	2014-01-15
"R10-FRM1-WI14"	NA	2014-01-15
"R10-FRM2-WI14"	NA	2014-01-15
"S05-SFP2-WI14"	NA	2014-01-16
"S05-LNC1-WI14"	NA	2014-01-16
"S05-RES1-WI14"	NA	2014-01-16
"S06-CBW1-WI14"	NA	2014-01-16
"S07-STJ1-WI14"	NA	2014-01-16
"S07-SAG1-WI14"	NA	2014-01-16
"S07-WGL2-WI14"	NA	2014-01-16
"S08-WGL2-WI14"	NA	2014-01-16
"S08-WGL1-WI14"	NA	2014-01-16
"S09-SMC1-WI14"	NA	2014-01-16
"S09-KTP1-WI14"	NA	2014-01-16
"S09-VTW2-WI14"	NA	2014-01-16
"S09-ILC1-WI14"	NA	2014-01-16
"S10-ILC1-WI14"	NA	2014-01-16
"S10-LEW1-WI14"	NA	2014-01-16
"S10-LPP2-WI14"	NA	2014-01-16
"S10-LPC1-WI14"	NA	2014-01-16
"D02-MDU1-WI14"	NA	2014-01-17
"D02-JBS1-WI14"	NA	2014-01-17
"R07-FSP1-WI14"	"1"	2014-01-29
"R08-WBK1-WI14"	"1"	2014-01-29
"R08-PAP1-WI14"	"1"	2014-01-29
"R08-VLG1-WI14"	"2"	2014-01-29
"R08-DAP1-WI14"	"1"	2014-01-29
"R09-SMI1-WI14"	"2"	2014-01-29
"R09-LIM2-WI14"	"2"	2014-01-29
"R09-BLW1-WI14"	"1"	2014-01-29
"R10-WDW1-WI14"	"1"	2014-01-29
"R10-FRM1-WI14"	"1"	2014-01-29
"R10-FRM2-WI14"	"2"	2014-01-29
"S05-SFP2-WI14"	"2"	2014-01-30
"S05-LNC1-WI14"	"1"	2014-01-30
"S05-RES1-WI14"	"2"	2014-01-30
"S06-CBW1-WI14"	"1"	2014-01-30
"S07-STJ1-WI14"	"1"	2014-01-30
"S07-SAG1-WI14"	"1"	2014-01-30
"S07-WGL2-WI14"	"1"	2014-01-30
"S08-WGL1-WI14"	"1"	2014-01-30
"S08-WGL2-WI14"	"1"	2014-01-30
"S09-SMC1-WI14"	"1"	2014-01-30
"S09-KTP1-WI14"	"2"	2014-01-30
"S09-VTW2-WI14"	"2"	2014-01-30
"S09-ILC1-WI14"	"2"	2014-01-30
"D05-ADC1-WI14"	"1"	2014-01-30
"D05-BRP1-WI14"	"2"	2014-01-30
"D05-MIA1-WI14"	"1"	2014-01-30
"D05-PRC1-WI14"	"1"	2014-01-30
"D06-KCG1-WI14"	"1"	2014-01-30
"D07-ASC2-WI14"	"1"	2014-01-30
"D08-DAW2-WI14"	"1"	2014-01-30
"D08-DAW3-WI14"	"2"	2014-01-30
"D09-RYW1-WI14"	"1"	2014-01-30
"D10-VHC1-WI14"	"2"	2014-01-30
"D10-CAN1-WI14"	"2"	2014-01-30
"S10-ILC1-WI14"	"1"	2014-01-30
"S10-LPP2-WI14"	"1"	2014-01-30
"S10-LPC1-WI14"	"1"	2014-01-30
"D10-MAC1-WI14"	"2"	2014-01-30
"R05-MTC1-WI14"	"2"	2014-01-31
"R07-MMP1-WI14"	"1"	2014-01-31
"R07-YHR1-WI14"	"1"	2014-01-31
"R06-OTB1-WI14"	"2"	2014-01-31
"R06-SLT2-WI14"	"1"	2014-01-31
"R06-SLT1-WI14"	"1"	2014-01-31
"R06-YOW1-WI14"	"2"	2014-01-31
"R05-GOC1-WI14"	"2"	2014-01-31
"R05-FMG1-WI14"	"1"	2014-01-31
"R05-STP1-WI14"	"1"	2014-01-31
"R04-SCH1-WI14"	"2"	2014-01-31
"R04-MMW2-WI14"	"2"	2014-01-31
"R03-MAP1-WI14"	"1"	2014-01-31
"R03-EUC1-WI14"	"2"	2014-01-31
"R03-AUP1-WI14"	"2"	2014-01-31
"R03-CPG1-WI14"	"1"	2014-01-31
"R02-FRP1-WI14"	"2"	2014-01-31
"R02-DPG1-WI14"	"2"	2014-01-31
"J01-UIC1-WI14"	"2"	2014-01-31
"D03-STB1-WI14"	"2"	2014-01-31
"D04-ROS1-WI14"	"1"	2014-01-31
"D04-EDW3-WI14"	"2"	2014-01-31
"D04-EVC1-WI14"	"1"	2014-01-31
"D04-RDP1-WI14"	"1"	2014-01-31
"D04-DNP1-WI14"	"1"	2014-01-31
"D04-FGP1-WI14"	"1"	2014-01-31
"D03-GOM1-WI14"	"1"	2014-01-31
"D03-AMP1-WI14"	"2"	2014-01-31
"D03-MFP1-WI14"	"1"	2014-01-31
"D03-CHP1-WI14"	"1"	2014-01-31
"D03-AFP1-WI14"	"1"	2014-01-31
"D02-RCP1-WI14"	"1"	2014-01-31
"D02-MOP1-WI14"	"1"	2014-01-31
"D02-HUP1-WI14"	"1"	2014-01-31
"D02-SCP1-WI14"	"1"	2014-01-31
"J01-SEP1-WI14"	"1"	2014-02-03
"J01-SKP1-WI14"	"1"	2014-02-03
"S04-OTW1-WI14"	"2"	2014-02-03
"S04-SSP1-WI14"	"1"	2014-02-03
"S04-HAP1-WI14"	"1"	2014-02-03
"S03-LCP1-WI14"	"2"	2014-02-03
"S03-VIP1-WI14"	"1"	2014-02-03
"S03-PSP1-WI14"	"1"	2014-02-03
"S03-WAP1-WI14"	"1"	2014-02-03
"S02-PIP1-WI14"	"1"	2014-02-03
"S02-BRI1-WI14"	"2"	2014-02-03
"S02-MCP1-WI14"	"1"	2014-02-03
"S02-CPR1-WI14"	"2"	2014-02-03
"J01-BBS1-WI14"	"1"	2014-02-03
"S03-JKP1-WI14"	"1"	2014-02-03
"S03-JKP2-WI14"	"1"	2014-02-03
"S02-BNS1-WI14"	"1"	2014-02-03
"J01-LMP1-WI14"	"2"	2014-02-03
"R06-OTB1-WI14"	"1"	2014-02-10
"R04-MMW2-WI14"	"1"	2014-02-10
"R07-YHR1-WI14"	"1"	2014-02-10
"R06-SLT2-WI14"	"1"	2014-02-10
"R06-SLT1-WI14"	"3"	2014-02-10
"R06-YOW1-WI14"	"2"	2014-02-10
"R05-MTC1-WI14"	"2"	2014-02-10
"R05-FMG1-WI14"	"1"	2014-02-10
"R05-GOC1-WI14"	"1"	2014-02-10
"R05-STP1-WI14"	"2"	2014-02-10
"R04-SCH1-WI14"	"1"	2014-02-10
"R04-MMW2-WI14"	"1"	2014-02-10
"R03-MAP1-WI14"	"1"	2014-02-10
"R03-EUC1-WI14"	"1"	2014-02-10
"R03-AUP1-WI14"	"2"	2014-02-10
"R03-CPG1-WI14"	"1"	2014-02-10
"R02-FRP1-WI14"	"1"	2014-02-10
"R02-DPG1-WI14"	"1"	2014-02-10
"J01-UIC1-WI14"	"2"	2014-02-10
"J01-SEP1-WI14"	"1"	2014-02-11
"J01-SKP1-WI14"	"1"	2014-02-11
"S04-OTW1-WI14"	"1"	2014-02-11
"S04-SSP1-WI14"	"1"	2014-02-11
"S04-HAP1-WI14"	"1"	2014-02-11
"S03-LCP1-WI14"	"2"	2014-02-11
"S03-VIP1-WI14"	"1"	2014-02-11
"S03-PSP1-WI14"	"2"	2014-02-11
"S03-WAP1-WI14"	"2"	2014-02-11
"S02-PIP1-WI14"	"1"	2014-02-11
"S02-BRI1-WI14"	"1"	2014-02-11
"S02-MCP1-WI14"	"1"	2014-02-11
"S02-CPR1-WI14"	"1"	2014-02-11
"J01-BBS1-WI14"	"1"	2014-02-11
"S03-JKP1-WI14"	"1"	2014-02-11
"S03-JKP2-WI14"	"1"	2014-02-11
"S02-BNS1-WI14"	"1"	2014-02-11
"J01-LMP1-WI14"	"2"	2014-02-11
"S05-SFP2-WI14"	"1"	2014-02-13
"S05-LNC1-WI14"	"1"	2014-02-13
"S05-RES1-WI14"	"2"	2014-02-13
"S06-CBW1-WI14"	"1"	2014-02-13
"S07-STJ1-WI14"	"2"	2014-02-13
"S07-SAG1-WI14"	"1"	2014-02-13
"S07-WGL2-WI14"	"1"	2014-02-13
"S08-WGL1-WI14"	"1"	2014-02-13
"S08-WGL2-WI14"	"1"	2014-02-13
"S09-SMC1-WI14"	"1"	2014-02-13
"S09-KTP1-WI14"	"1"	2014-02-13
"S09-VTW2-WI14"	"2"	2014-02-13
"S09-ILC1-WI14"	"2"	2014-02-13
"S10-ILC1-WI14"	"1"	2014-02-13
"S10-LEW1-WI14"	"2"	2014-02-13
"S10-LPP2-WI14"	"1"	2014-02-13
"S10-LPC1-WI14"	"1"	2014-02-13
"D05-PRC1-WI14"	"1"	2014-02-19
"D07-ASC2-WI14"	"1"	2014-02-19
"D06-KCG1-WI14"	"1"	2014-02-19
"D07-NOC1-WI14"	"1"	2014-02-19
"D08-DAW3-WI14"	"2"	2014-02-19
"D08-DAW2-WI14"	"1"	2014-02-19
"D08-CCC1-WI14"	"2"	2014-02-19
"D09-CLG1-WI14"	"1"	2014-02-19
"D09-RYW1-WI14"	"1"	2014-02-19
"D09-VTC1-WI14"	"2"	2014-02-19
"D10-VHC1-WI14"	"1"	2014-02-19
"D10-CAN1-WI14"	"2"	2014-02-19
"D10-MAC1-WI14"	"2"	2014-02-19
"D02-JBS1-WI14"	"1"	2014-02-21
"D03-CHP1-WI14"	"2"	2014-02-21
"D03-MFP1-WI14"	"1"	2014-02-21
"D03-AMP1-WI14"	"1"	2014-02-21
"D03-GOM1-WI14"	"1"	2014-02-21
"D04-FGP1-WI14"	"1"	2014-02-21
"D04-DNP1-WI14"	"1"	2014-02-21
"D04-RDP1-WI14"	"1"	2014-02-21
"D04-EDW3-WI14"	"1"	2014-02-21
"D04-EVC1-WI14"	"2"	2014-02-21
"D05-ADC1-WI14"	"1"	2014-02-21
"D05-BRP1-WI14"	"2"	2014-02-21
"D05-MIA1-WI14"	"1"	2014-02-21
"D04-ROS1-WI14"	"1"	2014-02-21
"D03-STB1-WI14"	"1"	2014-02-21
"D02-MDU1-WI14"	"1"	2014-02-21
"R07-FSP1-WI14"	"1"	2014-02-25
"R07-GOF1-WI14"	"1"	2014-02-25
"R08-WBK1-WI14"	"1"	2014-02-25
"R08-VLG1-WI14"	"2"	2014-02-25
"R08-PAP1-WI14"	"1"	2014-02-25
"R08-DAP1-WI14"	"1"	2014-02-25
"R09-SMI1-WI14"	"2"	2014-02-25
"R09-LIM2-WI14"	"2"	2014-02-25
"R09-BLW1-WI14"	"1"	2014-02-25
"R09-CTG3-WI14"	"1"	2014-02-25
"R10-WDW1-WI14"	"2"	2014-02-25
"R10-WCP3-WI14"	"1"	2014-02-25
"R10-FRM1-WI14"	"1"	2014-02-25
"R10-FRM2-WI14"	"1"	2014-02-25
"D02-RCP1-WI14"	"1"	2014-03-03
"D03-AFP1-WI14"	"2"	2014-03-03
"D02-MOP1-WI14"	"1"	2014-03-03
"D02-HUP1-WI14"	"1"	2014-03-03
"D02-SCP1-WI14"	"1"	2014-03-03
"D09-VTC1-WI14"	"1"	2014-01-30
"D08-CCC1-WI14"	"1"	2014-01-30
"D02-HUP1-SP14"	NA	2014-04-09
"D02-HUP1-SP14"	"3"	2014-04-24
"D02-HUP1-SP14"	"3"	2014-05-06
"D02-JBS1-SP14"	NA	2014-04-10
"D02-JBS1-SP14"	"1"	2014-05-08
"D02-MDU1-SP14"	NA	2014-04-10
"D02-MDU1-SP14"	"1"	2014-04-24
"D02-MDU1-SP14"	"3"	2014-05-08
"D02-MOP1-SP14"	NA	2014-04-09
"D02-MOP1-SP14"	"2"	2014-04-25
"D02-MOP1-SP14"	"2"	2014-05-06
"D02-RCP1-SP14"	NA	2014-04-09
"D02-RCP1-SP14"	"1"	2014-04-24
"D02-RCP1-SP14"	"1"	2014-05-06
"D02-SCP1-SP14"	NA	2014-04-09
"D02-SCP1-SP14"	"1"	2014-04-24
"D02-SCP1-SP14"	"1"	2014-05-06
"D03-AFP1-SP14"	NA	2014-04-09
"D03-AFP1-SP14"	"1"	2014-04-24
"D03-AFP1-SP14"	"1"	2014-05-06
"D03-AMP1-SP14"	NA	2014-04-09
"D03-AMP1-SP14"	"1"	2014-04-24
"D03-AMP1-SP14"	"1"	2014-05-06
"D03-CHP1-SP14"	NA	2014-04-09
"D03-CHP1-SP14"	"1"	2014-04-24
"D03-CHP1-SP14"	"1"	2014-05-06
"D03-GOM1-SP14"	NA	2014-04-09
"D03-GOM1-SP14"	"1"	2014-04-24
"D03-GOM1-SP14"	"1"	2014-05-06
"D03-HOR1-SP14"	NA	2014-04-10
"D03-HOR1-SP14"	"2"	2014-04-25
"D03-HOR1-SP14"	"2"	2014-05-08
"D03-MFP1-SP14"	NA	2014-04-09
"D03-MFP1-SP14"	"1"	2014-04-24
"D03-MFP1-SP14"	"1"	2014-05-06
"D03-STB1-SP14"	NA	2014-04-10
"D03-STB1-SP14"	"1"	2014-04-24
"D03-STB1-SP14"	"1"	2014-05-06
"D04-DNP1-SP14"	NA	2014-04-09
"D04-DNP1-SP14"	"1"	2014-04-24
"D04-DNP1-SP14"	"1"	2014-05-06
"D04-EDW3-SP14"	NA	2014-04-09
"D04-EDW3-SP14"	"1"	2014-04-24
"D04-EDW3-SP14"	"1"	2014-05-06
"D04-EVC1-SP14"	NA	2014-04-09
"D04-EVC1-SP14"	"1"	2014-04-24
"D04-EVC1-SP14"	"5"	2014-05-06
"D04-FGP1-SP14"	NA	2014-04-09
"D04-FGP1-SP14"	"3"	2014-04-24
"D04-FGP1-SP14"	"1"	2014-05-06
"D04-RDP1-SP14"	NA	2014-04-09
"D04-RDP1-SP14"	"1"	2014-04-24
"D04-RDP1-SP14"	"1"	2014-05-06
"D04-ROS1-SP14"	NA	2014-04-10
"D04-ROS1-SP14"	"1"	2014-04-24
"D04-ROS1-SP14"	"1"	2014-05-06
"D05-ADC1-SP14"	NA	2014-04-09
"D05-ADC1-SP14"	"1"	2014-04-25
"D05-ADC1-SP14"	"1"	2014-05-06
"D05-BRP1-SP14"	NA	2014-04-09
"D05-BRP1-SP14"	"1"	2014-04-25
"D05-BRP1-SP14"	"1"	2014-05-06
"D05-MIA1-SP14"	NA	2014-04-08
"D05-MIA1-SP14"	"1"	2014-04-25
"D05-MIA1-SP14"	"1"	2014-05-05
"D05-PRC1-SP14"	NA	2014-04-08
"D05-PRC1-SP14"	"1"	2014-04-25
"D05-PRC1-SP14"	"1"	2014-05-05
"D06-KCG1-SP14"	NA	2014-04-08
"D06-KCG1-SP14"	"1"	2014-04-23
"D06-KCG1-SP14"	"1"	2014-05-05
"D07-ASC2-SP14"	NA	2014-04-08
"D07-ASC2-SP14"	"1"	2014-04-25
"D07-ASC2-SP14"	"1"	2014-05-05
"D07-BEC2-SP14"	"1"	2014-04-23
"D07-BEC2-SP14"	"1"	2014-05-05
"D07-BEC2-SP14"	NA	2014-04-08
"D07-NOC1-SP14"	"1"	2014-04-23
"D07-NOC1-SP14"	"1"	2014-05-05
"D08-CCC1-SP14"	NA	2014-04-08
"D08-CCC1-SP14"	"1"	2014-04-23
"D08-CCC1-SP14"	"3"	2014-05-05
"D08-DAW2-SP14"	NA	2014-04-08
"D08-DAW2-SP14"	"1"	2014-04-23
"D08-DAW2-SP14"	"1"	2014-05-05
"D08-DAW3-SP14"	NA	2014-04-08
"D08-DAW3-SP14"	"1"	2014-04-23
"D08-DAW3-SP14"	"1"	2014-05-05
"D09-CLG1-SP14"	NA	2014-04-08
"D09-CLG1-SP14"	"1"	2014-04-23
"D09-CLG1-SP14"	"1"	2014-05-05
"D09-RYW1-SP14"	NA	2014-04-08
"D09-RYW1-SP14"	"1"	2014-05-05
"D09-RYW1-SP14"	"1"	2014-04-23
"D09-VTC1-SP14"	NA	2014-04-08
"D09-VTC1-SP14"	"1"	2014-04-23
"D09-VTC1-SP14"	"1"	2014-05-05
"D10-CAN1-SP14"	NA	2014-04-08
"D10-CAN1-SP14"	"1"	2014-04-23
"D10-CAN1-SP14"	"1"	2014-05-05
"D10-MAC1-SP14"	NA	2014-04-08
"D10-MAC1-SP14"	"1"	2014-04-23
"D10-MAC1-SP14"	"1"	2014-05-05
"D10-VHC1-SP14"	NA	2014-04-08
"D10-VHC1-SP14"	"1"	2014-04-23
"D10-VHC1-SP14"	"1"	2014-05-05
"J01-BBS1-SP14"	NA	2014-04-09
"J01-BBS1-SP14"	"1"	2014-04-23
"J01-BBS1-SP14"	"1"	2014-05-06
"J01-LMP1-SP14"	NA	2014-04-09
"J01-LMP1-SP14"	"1"	2014-04-23
"J01-LMP1-SP14"	"1"	2014-05-06
"J01-SEP1-SP14"	NA	2014-04-09
"J01-SEP1-SP14"	"3"	2014-04-23
"J01-SEP1-SP14"	"1"	2014-05-06
"J01-SKP1-SP14"	NA	2014-04-09
"J01-SKP1-SP14"	"1"	2014-04-23
"J01-SKP1-SP14"	"1"	2014-05-06
"J01-UIC1-SP14"	NA	2014-04-08
"J01-UIC1-SP14"	"2"	2014-04-22
"J01-UIC1-SP14"	"2"	2014-05-07
"R02-DPG1-SP14"	"1"	2014-04-22
"R02-DPG1-SP14"	"1"	2014-05-07
"R02-DPG1-SP14"	NA	2014-04-08
"R02-FRP1-SP14"	NA	2014-04-08
"R02-FRP1-SP14"	"3"	2014-04-22
"R03-AUP1-SP14"	NA	2014-04-08
"R03-AUP1-SP14"	"1"	2014-04-22
"R03-AUP1-SP14"	"1"	2014-05-07
"R03-CPG1-SP14"	NA	2014-04-08
"R03-CPG1-SP14"	"1"	2014-04-22
"R03-CPG1-SP14"	"1"	2014-05-07
"R03-EUC1-SP14"	NA	2014-04-08
"R03-EUC1-SP14"	"1"	2014-04-22
"R03-EUC1-SP14"	"1"	2014-05-07
"R03-MAP1-SP14"	NA	2014-04-08
"R03-MAP1-SP14"	"1"	2014-04-22
"R03-MAP1-SP14"	"3"	2014-05-07
"R04-MMW2-SP14"	NA	2014-04-08
"R04-MMW2-SP14"	"1"	2014-04-22
"R04-MMW2-SP14"	"1"	2014-05-07
"R04-SCH1-SP14"	NA	2014-04-08
"R04-SCH1-SP14"	"2"	2014-04-22
"R04-SCH1-SP14"	"4"	2014-05-07
"R05-FMG1-SP14"	NA	2014-04-08
"R05-FMG1-SP14"	"1"	2014-04-22
"R05-FMG1-SP14"	"1"	2014-05-07
"R05-GOC1-SP14"	NA	2014-04-08
"R05-GOC1-SP14"	"2"	2014-04-22
"R05-GOC1-SP14"	"2"	2014-05-07
"R05-MTC1-SP14"	NA	2014-04-08
"R05-MTC1-SP14"	"1"	2014-04-22
"R05-MTC1-SP14"	"1"	2014-05-07
"R05-STP1-SP14"	NA	2014-04-08
"R05-STP1-SP14"	"1"	2014-04-22
"R05-STP1-SP14"	"1"	2014-05-07
"R06-OTB1-SP14"	NA	2014-04-08
"R06-OTB1-SP14"	"1"	2014-05-07
"R06-OTB1-SP14"	"1"	2014-04-22
"R06-SLT1-SP14"	NA	2014-04-08
"R06-SLT1-SP14"	"1"	2014-04-22
"R06-SLT1-SP14"	"1"	2014-05-07
"R06-SLT2-SP14"	NA	2014-04-08
"R06-SLT2-SP14"	"1"	2014-04-22
"R06-SLT2-SP14"	"1"	2014-05-07
"R06-YOW1-SP14"	NA	2014-04-08
"R06-YOW1-SP14"	"1"	2014-04-22
"R06-YOW1-SP14"	"1"	2014-05-07
"R07-FSP1-SP14"	NA	2014-04-07
"R07-FSP1-SP14"	"3"	2014-04-22
"R07-FSP1-SP14"	"1"	2014-05-07
"R07-GOF1-SP14"	NA	2014-04-07
"R07-GOF1-SP14"	"1"	2014-04-22
"R07-GOF1-SP14"	"1"	2014-05-07
"R07-MMP1-SP14"	NA	2014-04-08
"R07-MMP1-SP14"	"1"	2014-04-22
"R07-MMP1-SP14"	"1"	2014-05-07
"R07-YHR1-SP14"	NA	2014-04-08
"R07-YHR1-SP14"	"2"	2014-04-22
"R07-YHR1-SP14"	"1"	2014-05-07
"R08-DAP1-SP14"	NA	2014-04-07
"R08-DAP1-SP14"	"1"	2014-04-22
"R08-DAP1-SP14"	"1"	2014-05-07
"R08-PAP1-SP14"	NA	2014-04-07
"R08-PAP1-SP14"	"1"	2014-04-22
"R08-PAP1-SP14"	"1"	2014-05-07
"R08-VLG1-SP14"	NA	2014-04-07
"R08-VLG1-SP14"	"1"	2014-04-22
"R08-VLG1-SP14"	"1"	2014-05-07
"R08-WBK1-SP14"	NA	2014-04-07
"R08-WBK1-SP14"	"1"	2014-04-22
"R08-WBK1-SP14"	"1"	2014-05-07
"R09-BLW1-SP14"	NA	2014-04-07
"R09-BLW1-SP14"	"1"	2014-04-22
"R09-BLW1-SP14"	"1"	2014-05-07
"R09-CTG3-SP14"	NA	2014-04-07
"R09-CTG3-SP14"	"1"	2014-04-22
"R09-CTG3-SP14"	"1"	2014-05-07
"R09-LIM2-SP14"	NA	2014-04-07
"R09-LIM2-SP14"	"1"	2014-04-22
"R09-LIM2-SP14"	"1"	2014-05-07
"R09-SMI1-SP14"	NA	2014-04-07
"R09-SMI1-SP14"	"1"	2014-04-22
"R09-SMI1-SP14"	"1"	2014-05-07
"R10-FRM1-SP14"	NA	2014-04-07
"R10-FRM1-SP14"	"1"	2014-04-22
"R10-FRM2-SP14"	"1"	2014-05-07
"R10-FRM1-SP14"	"1"	2014-05-07
"R10-FRM2-SP14"	NA	2014-04-07
"R10-FRM2-SP14"	"1"	2014-04-22
"R10-WCP3-SP14"	NA	2014-04-07
"R10-WCP3-SP14"	"1"	2014-04-22
"R10-WCP3-SP14"	"1"	2014-05-07
"R10-WDW1-SP14"	NA	2014-04-07
"R10-WDW1-SP14"	"1"	2014-04-22
"R10-WDW1-SP14"	"1"	2014-05-07
"S02-BNS1-SP14"	NA	2014-04-09
"S02-BNS1-SP14"	"1"	2014-04-23
"S02-BNS1-SP14"	"1"	2014-05-06
"S02-BRI1-SP14"	NA	2014-04-09
"S02-BRI1-SP14"	"1"	2014-04-23
"S02-BRI1-SP14"	"1"	2014-05-06
"S02-CPR1-SP14"	NA	2014-04-09
"S02-CPR1-SP14"	"4"	2014-04-23
"S02-CPR1-SP14"	"2"	2014-05-06
"S02-MCP1-SP14"	NA	2014-04-09
"S02-MCP1-SP14"	"1"	2014-04-23
"S02-MCP1-SP14"	"1"	2014-05-06
"S02-PIP1-SP14"	NA	2014-04-09
"S02-PIP1-SP14"	"1"	2014-04-23
"S02-PIP1-SP14"	"1"	2014-05-06
"S03-JKP1-SP14"	NA	2014-04-09
"S03-JKP1-SP14"	"1"	2014-04-23
"S03-JKP1-SP14"	"1"	2014-05-06
"S03-JKP2-SP14"	NA	2014-04-09
"S03-JKP2-SP14"	"1"	2014-04-23
"S03-JKP2-SP14"	"1"	2014-05-06
"S03-LCP1-SP14"	NA	2014-04-09
"S03-LCP1-SP14"	"1"	2014-04-23
"S03-LCP1-SP14"	"1"	2014-05-06
"S03-PSP1-SP14"	NA	2014-04-09
"S03-PSP1-SP14"	"1"	2014-04-23
"S03-PSP1-SP14"	"1"	2014-05-06
"S03-VIP1-SP14"	NA	2014-04-09
"S03-VIP1-SP14"	"1"	2014-04-23
"S03-VIP1-SP14"	"1"	2014-05-06
"S03-WAP1-SP14"	NA	2014-04-09
"S03-WAP1-SP14"	"1"	2014-04-23
"S03-WAP1-SP14"	"1"	2014-05-06
"S04-HAP1-SP14"	NA	2014-04-09
"S04-HAP1-SP14"	"1"	2014-04-23
"S04-HAP1-SP14"	"1"	2014-05-06
"S04-OTW1-SP14"	NA	2014-04-09
"S04-OTW1-SP14"	"1"	2014-04-23
"S04-OTW1-SP14"	"1"	2014-05-06
"S04-SSP1-SP14"	NA	2014-04-09
"S04-SSP1-SP14"	"1"	2014-04-23
"S04-SSP1-SP14"	"3"	2014-05-06
"S05-LNC1-SP14"	NA	2014-04-07
"S05-LNC1-SP14"	"1"	2014-04-24
"S05-LNC1-SP14"	"1"	2014-05-05
"S05-RES1-SP14"	NA	2014-04-07
"S05-RES1-SP14"	"2"	2014-04-24
"S05-RES1-SP14"	"2"	2014-05-05
"S05-SFP2-SP14"	NA	2014-04-07
"S05-SFP2-SP14"	"2"	2014-04-24
"S05-SFP2-SP14"	"1"	2014-05-05
"S06-CBW1-SP14"	NA	2014-04-07
"S06-CBW1-SP14"	"1"	2014-04-24
"S06-CBW1-SP14"	"4"	2014-05-05
"S07-SAG1-SP14"	NA	2014-04-07
"S07-SAG1-SP14"	"1"	2014-04-24
"S07-SAG1-SP14"	"1"	2014-05-05
"S07-STJ1-SP14"	NA	2014-04-07
"S07-STJ1-SP14"	"1"	2014-04-24
"S07-STJ1-SP14"	"1"	2014-05-05
"S07-WGL2-SP14"	NA	2014-04-07
"S07-WGL2-SP14"	"1"	2014-04-24
"S07-WGL2-SP14"	"1"	2014-05-05
"S08-WGL1-SP14"	NA	2014-04-07
"S08-WGL1-SP14"	"2"	2014-04-24
"S08-WGL1-SP14"	"2"	2014-05-05
"S08-WGL2-SP14"	NA	2014-04-07
"S08-WGL2-SP14"	"1"	2014-04-24
"S08-WGL2-SP14"	"1"	2014-05-05
"S09-ILC1-SP14"	NA	2014-04-07
"S09-ILC1-SP14"	"1"	2014-05-05
"S09-KTP1-SP14"	NA	2014-04-07
"S09-KTP1-SP14"	"1"	2014-04-24
"S09-KTP1-SP14"	"1"	2014-05-05
"S09-SMC1-SP14"	NA	2014-04-07
"S09-SMC1-SP14"	"1"	2014-04-24
"S09-SMC1-SP14"	"1"	2014-05-05
"S09-VTW2-SP14"	NA	2014-04-07
"S09-VTW2-SP14"	"2"	2014-04-24
"S09-VTW2-SP14"	"1"	2014-05-05
"S10-ILC1-SP14"	NA	2014-04-07
"S09-ILC1-SP14"	"1"	2014-04-24
"S10-ILC1-SP14"	"1"	2014-04-24
"S10-ILC1-SP14"	"1"	2014-05-05
"S10-LEW1-SP14"	NA	2014-04-07
"S10-LEW1-SP14"	"1"	2014-04-24
"S10-LEW1-SP14"	"1"	2014-05-05
"S10-LPC1-SP14"	NA	2014-04-07
"S10-LPC1-SP14"	"1"	2014-04-24
"S10-LPC1-SP14"	"1"	2014-05-05
"S10-LPP2-SP14"	NA	2014-04-07
"S10-LPP2-SP14"	"1"	2014-04-24
"S10-LPP2-SP14"	"1"	2014-05-05
"J01-BBS1-SU14"	"1"	2014-06-23
"J01-BBS1-SU14"	"1"	2014-07-07
"J01-BBS1-SU14"	"1"	2014-07-24
"J01-CLP1-SU14"	"1"	2014-06-23
"J01-CLP1-SU14"	"1"	2014-07-07
"J01-CLP1-SU14"	"1"	2014-07-24
"J01-LMP1-SU14"	"1"	2014-06-23
"J01-LMP1-SU14"	"3"	2014-07-07
"J01-LMP1-SU14"	"1"	2014-07-24
"J01-SEP1-SU14"	"1"	2014-06-23
"J01-SEP1-SU14"	"1"	2014-07-07
"J01-SEP1-SU14"	"1"	2014-07-24
"J01-SKP1-SU14"	"1"	2014-06-23
"J01-SKP1-SU14"	"1"	2014-07-07
"J01-SKP1-SU14"	"1"	2014-07-24
"J01-TFS1-SU14"	"1"	2014-06-23
"J01-TFS1-SU14"	"1"	2014-07-07
"J01-TFS1-SU14"	"1"	2014-07-24
"J01-UIC1-SU14"	"1"	2014-06-24
"J01-UIC1-SU14"	"1"	2014-07-08
"J01-UIC1-SU14"	"1"	2014-07-21
"R02-DPG1-SU14"	"1"	2014-06-24
"R02-DPG1-SU14"	"1"	2014-07-08
